"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
6815,0.05,0.047,0.201,0.461,0.241
6816,0.143,0.053,0.034,0.013,0.757
6817,0.921,0,0.005,0.036,0.038
6818,0.479,0,0.009,0.135,0.377
6819,0.212,0.004,0.109,0.294,0.381
6820,0.001,0.01,0.132,0.003,0.854
6821,0.284,0,0.073,0.357,0.286
6822,0.5,0.005,0.069,0.333,0.093
6823,0.55,0,0.015,0.227,0.208
6824,0.016,0.022,0.307,0.011,0.644
6825,0.392,0.001,0.018,0.298,0.291
6826,0.922,0.001,0.008,0.019,0.05
6827,0.016,0.022,0.115,0.06,0.787
6828,0.008,0.02,0.237,0.03,0.705
6829,0.349,0,0.04,0.549,0.062
6830,0.067,0.009,0.057,0.274,0.593
6831,0.729,0,0.003,0.169,0.099
6832,0.17,0.119,0.068,0.014,0.629
6833,0.002,0.049,0.133,0.016,0.8
6834,0,0.02,0.058,0.013,0.909
6835,0.345,0,0.022,0.507,0.126
6836,0.048,0.142,0.261,0.013,0.536
6837,0.003,0.071,0.079,0.039,0.808
6838,0.5,0.001,0.085,0.173,0.241
6839,0.427,0,0.008,0.325,0.24
6840,0.002,0.059,0.04,0.07,0.829
6841,0.001,0.016,0.122,0.012,0.849
6842,0.009,0.014,0.153,0.017,0.807
6843,0.676,0.006,0.007,0.024,0.287
6844,0.172,0.001,0.267,0.271,0.289
6845,0.319,0.003,0.17,0.311,0.197
6846,0.17,0.011,0.159,0.426,0.234
6847,0.307,0.026,0.117,0.323,0.227
6848,0.88,0.003,0.021,0.031,0.065
6849,0.32,0.001,0.043,0.414,0.222
6850,0.002,0.021,0.097,0.012,0.868
6851,0,0.021,0.095,0.007,0.877
6852,0.001,0.019,0.087,0.014,0.879
6853,0.485,0,0.046,0.404,0.065
6854,0.192,0.026,0.157,0.11,0.515
6855,0.045,0.011,0.069,0.27,0.605
6856,0.521,0,0.017,0.25,0.212
6857,0.005,0.028,0.138,0.009,0.82
6858,0.296,0.001,0.116,0.482,0.105
6859,0.364,0.001,0.038,0.413,0.184
6860,0.448,0.001,0.033,0.342,0.176
6861,0.851,0.001,0.013,0.031,0.104
6862,0.028,0.014,0.291,0.067,0.6
6863,0.592,0,0.02,0.199,0.189
6864,0.838,0,0.019,0.023,0.12
6865,0.572,0,0.031,0.269,0.128
6866,0.173,0.1,0.144,0.033,0.55
6867,0.428,0.002,0.097,0.074,0.399
6868,0.009,0.03,0.068,0.014,0.879
6869,0.686,0.001,0.009,0.031,0.273
6870,0.984,0,0,0.004,0.012
6871,0,0.008,0.076,0.005,0.911
6872,0.821,0,0.023,0.015,0.141
6873,0.563,0.004,0.008,0.337,0.088
6874,0.677,0.002,0.016,0.037,0.268
6875,0.511,0.002,0.005,0.379,0.103
6876,0.327,0,0.045,0.243,0.385
6877,0.199,0.017,0.055,0.505,0.224
6878,0.937,0,0.004,0.03,0.029
6879,0.193,0.003,0.067,0.549,0.188
6880,0.001,0.04,0.053,0.014,0.892
6881,0,0.022,0.054,0.014,0.91
6882,0.883,0,0.004,0.029,0.084
6883,0.103,0.047,0.224,0.016,0.61
6884,0.41,0,0.071,0.253,0.266
6885,0,0.018,0.035,0.017,0.93
6886,0.292,0.001,0.04,0.298,0.369
6887,0.006,0.034,0.212,0.01,0.738
6888,0.736,0,0.011,0.033,0.22
6889,0.675,0.005,0.009,0.09,0.221
6890,0.508,0.005,0.045,0.337,0.105
6891,0,0.009,0.08,0.005,0.906
6892,0.774,0.001,0.013,0.029,0.183
6893,0.246,0.003,0.052,0.61,0.089
6894,0.385,0,0.115,0.241,0.259
6895,0.84,0,0.002,0.124,0.034
6896,0.718,0,0.007,0.02,0.255
6897,0.036,0.009,0.171,0.453,0.331
6898,0.059,0.019,0.16,0.52,0.242
6899,0.638,0,0.02,0.214,0.128
6900,0.485,0.001,0.027,0.436,0.051
6901,0.725,0.002,0.075,0.064,0.134
6902,0.925,0,0.005,0.033,0.037
6903,0.872,0.001,0.009,0.067,0.051
6904,0.003,0.047,0.049,0.02,0.881
6905,0.35,0.004,0.032,0.508,0.106
6906,0.05,0.012,0.16,0.45,0.328
6907,0.073,0.01,0.14,0.122,0.655
6908,0.672,0,0.02,0.165,0.143
6909,0.624,0,0.003,0.087,0.286
6910,0.423,0.001,0.041,0.333,0.202
6911,0.516,0,0.039,0.327,0.118
6912,0,0.023,0.092,0.007,0.878
6913,0.651,0.002,0.011,0.022,0.314
6914,0.034,0.005,0.178,0.119,0.664
6915,0.457,0.05,0.055,0.043,0.395
6916,0.569,0,0.033,0.311,0.087
6917,0.93,0,0.004,0.023,0.043
6918,0.375,0,0.061,0.267,0.297
6919,0.776,0,0.001,0.157,0.066
6920,0.3,0.044,0.226,0.031,0.399
6921,0.161,0.005,0.144,0.066,0.624
6922,0.085,0.025,0.155,0.09,0.645
6923,0.623,0.001,0.015,0.338,0.023
6924,0.002,0.026,0.07,0.013,0.889
6925,0.699,0.004,0.048,0.14,0.109
6926,0.754,0,0.005,0.134,0.107
6927,0.01,0.017,0.654,0.019,0.3
6928,0.505,0,0.005,0.081,0.409
6929,0.381,0,0.014,0.464,0.141
6930,0.527,0,0.005,0.198,0.27
6931,0.817,0,0.008,0.087,0.088
6932,0.469,0,0.022,0.426,0.083
6933,0.02,0.024,0.248,0.14,0.568
6934,0.463,0.002,0.03,0.267,0.238
6935,0.2,0.005,0.072,0.157,0.566
6936,0.905,0.001,0.006,0.049,0.039
6937,0.684,0,0.007,0.276,0.033
6938,0.755,0.002,0.015,0.065,0.163
6939,0.113,0.001,0.006,0.024,0.856
6940,0.059,0.003,0.074,0.246,0.618
6941,0.457,0,0.032,0.391,0.12
6942,0.879,0.005,0.006,0.049,0.061
6943,0.925,0,0.006,0.046,0.023
6944,0,0.026,0.067,0.008,0.899
6945,0.74,0.011,0.029,0.007,0.213
6946,0.626,0,0.011,0.273,0.09
6947,0.26,0.05,0.034,0.018,0.638
6948,0.185,0.007,0.257,0.103,0.448
6949,0.868,0,0.007,0.02,0.105
6950,0.452,0,0.041,0.358,0.149
6951,0.171,0.02,0.027,0.03,0.752
6952,0.55,0.003,0.002,0.023,0.422
6953,0.737,0.001,0.018,0.017,0.227
6954,0.159,0,0.043,0.255,0.543
6955,0.518,0.002,0.008,0.156,0.316
6956,0,0.012,0.094,0.005,0.889
6957,0.79,0,0.003,0.032,0.175
6958,0.27,0.002,0.055,0.39,0.283
6959,0.551,0.001,0.011,0.114,0.323
6960,0.466,0,0.005,0.449,0.08
6961,0.268,0,0.017,0.057,0.658
6962,0.019,0.091,0.196,0.025,0.669
6963,0.007,0.012,0.046,0.052,0.883
6964,0.46,0.003,0.029,0.423,0.085
6965,0.073,0.072,0.045,0.019,0.791
6966,0.665,0,0.019,0.151,0.165
6967,0.536,0,0.057,0.277,0.13
6968,0.928,0,0.004,0.045,0.023
6969,0.001,0.342,0.088,0.009,0.56
6970,0.559,0.001,0.013,0.108,0.319
6971,0.458,0,0.014,0.443,0.085
6972,0.278,0,0.044,0.439,0.239
6973,0.019,0.049,0.104,0.075,0.753
6974,0.327,0.019,0.1,0.479,0.075
6975,0.02,0.01,0.305,0.052,0.613
6976,0.443,0,0.033,0.251,0.273
6977,0.573,0,0.001,0.382,0.044
6978,0.285,0.002,0.067,0.036,0.61
6979,0.235,0,0.021,0.168,0.576
6980,0.563,0,0.004,0.395,0.038
6981,0.558,0,0.024,0.273,0.145
6982,0.63,0,0.006,0.29,0.074
6983,0.346,0,0.024,0.092,0.538
6984,0.572,0,0.031,0.262,0.135
6985,0.464,0.009,0.16,0.134,0.233
6986,0.289,0.001,0.024,0.53,0.156
6987,0.83,0,0.001,0.12,0.049
6988,0.914,0.002,0.002,0.042,0.04
6989,0.588,0,0.017,0.085,0.31
6990,0.433,0,0.065,0.071,0.431
6991,0.279,0,0.02,0.208,0.493
6992,0.461,0,0.053,0.389,0.097
6993,0.766,0,0.006,0.153,0.075
6994,0.653,0.001,0.02,0.237,0.089
6995,0.013,0.003,0.098,0.43,0.456
6996,0.485,0.011,0.039,0.157,0.308
6997,0.018,0.012,0.157,0.047,0.766
6998,0.009,0.103,0.162,0.056,0.67
6999,0.28,0,0.031,0.581,0.108
7000,0.782,0.005,0.015,0.045,0.153
7001,0.504,0,0.007,0.139,0.35
7002,0.767,0,0.003,0.032,0.198
7003,0.372,0,0.043,0.469,0.116
7004,0.019,0.012,0.141,0.017,0.811
7005,0.429,0,0.004,0.122,0.445
7006,0.011,0.019,0.069,0.053,0.848
7007,0.001,0.053,0.061,0.016,0.869
7008,0.169,0,0.023,0.224,0.584
7009,0.446,0.002,0.016,0.472,0.064
7010,0.74,0.01,0.017,0.148,0.085
7011,0.847,0,0.006,0.062,0.085
7012,0.144,0.02,0.123,0.025,0.688
7013,0.79,0,0.003,0.039,0.168
7014,0.927,0,0.006,0.034,0.033
7015,0.484,0.002,0.041,0.388,0.085
7016,0.015,0.01,0.524,0.059,0.392
7017,0.778,0,0.012,0.136,0.074
7018,0.941,0,0.004,0.034,0.021
7019,0.232,0.017,0.3,0.136,0.315
7020,0.016,0.071,0.336,0.017,0.56
7021,0.439,0.016,0.058,0.124,0.363
7022,0.026,0.012,0.187,0.354,0.421
7023,0.232,0.171,0.047,0.044,0.506
7024,0.008,0.028,0.507,0.01,0.447
7025,0.005,0.018,0.344,0.034,0.599
7026,0.352,0.001,0.04,0.387,0.22
7027,0.001,0.093,0.137,0.008,0.761
7028,0.815,0,0.004,0.071,0.11
7029,0.178,0.012,0.121,0.493,0.196
7030,0.016,0.124,0.193,0.185,0.482
7031,0.47,0,0.006,0.452,0.072
7032,0.478,0,0.023,0.035,0.464
7033,0.006,0.011,0.109,0.016,0.858
7034,0.93,0,0.009,0.02,0.041
7035,0.57,0.001,0.006,0.238,0.185
7036,0.016,0.016,0.244,0.068,0.656
7037,0.618,0,0.01,0.253,0.119
7038,0.376,0,0.054,0.318,0.252
7039,0.905,0,0.007,0.033,0.055
7040,0.208,0.027,0.157,0.037,0.571
7041,0.032,0,0.334,0.249,0.385
7042,0.316,0.001,0.079,0.352,0.252
7043,0.375,0.001,0.01,0.044,0.57
7044,0.502,0.002,0.01,0.013,0.473
7045,0.478,0.001,0.09,0.228,0.203
7046,0.769,0,0.002,0.198,0.031
7047,0.423,0,0.032,0.163,0.382
7048,0.712,0.005,0.017,0.066,0.2
7049,0.702,0,0.002,0.145,0.151
7050,0,0.014,0.085,0.005,0.896
7051,0.082,0.043,0.532,0.065,0.278
7052,0.003,0.021,0.049,0.021,0.906
7053,0.533,0,0.003,0.051,0.413
7054,0.255,0.002,0.011,0.692,0.04
7055,0.192,0,0.106,0.525,0.177
7056,0.123,0.037,0.021,0.035,0.784
7057,0.002,0.049,0.137,0.013,0.799
7058,0.277,0.002,0.071,0.445,0.205
7059,0.1,0.005,0.255,0.508,0.132
7060,0.063,0.041,0.148,0.193,0.555
7061,0.004,0.031,0.156,0.012,0.797
7062,0.92,0,0.004,0.048,0.028
7063,0.422,0,0.044,0.309,0.225
7064,0.001,0.028,0.175,0.009,0.787
7065,0.389,0,0.032,0.407,0.172
7066,0.647,0.001,0.14,0.041,0.171
7067,0.921,0,0.003,0.028,0.048
7068,0.616,0,0.048,0.253,0.083
7069,0.57,0,0.032,0.3,0.098
7070,0.862,0.02,0.006,0.025,0.087
7071,0.272,0,0.094,0.347,0.287
7072,0.525,0,0.051,0.231,0.193
7073,0.001,0.011,0.164,0.007,0.817
7074,0.336,0,0.026,0.247,0.391
7075,0.041,0.002,0.089,0.421,0.447
7076,0.748,0,0.003,0.183,0.066
7077,0.794,0.007,0.024,0.01,0.165
7078,0.484,0,0.019,0.208,0.289
7079,0.007,0.017,0.069,0.023,0.884
7080,0.552,0,0.014,0.128,0.306
7081,0.647,0.001,0.009,0.217,0.126
7082,0.623,0.005,0.007,0.078,0.287
7083,0.613,0.002,0.009,0.042,0.334
7084,0.218,0,0.043,0.543,0.196
7085,0.937,0,0.004,0.031,0.028
7086,0.888,0.016,0.014,0.044,0.038
7087,0.212,0,0.034,0.105,0.649
7088,0.569,0,0.045,0.235,0.151
7089,0.853,0.001,0.006,0.061,0.079
7090,0.452,0,0.007,0.423,0.118
7091,0.355,0.001,0.028,0.337,0.279
7092,0.751,0,0.004,0.015,0.23
7093,0.04,0.005,0.131,0.265,0.559
7094,0.301,0,0.052,0.523,0.124
7095,0.006,0.014,0.059,0.054,0.867
7096,0.001,0.014,0.124,0.011,0.85
7097,0.526,0.002,0.01,0.058,0.404
7098,0.933,0,0.005,0.025,0.037
7099,0.002,0.02,0.2,0.006,0.772
7100,0.031,0.001,0.112,0.473,0.383
7101,0.214,0.005,0.067,0.547,0.167
7102,0,0.043,0.045,0.02,0.892
7103,0.696,0.003,0.02,0.115,0.166
7104,0.001,0.095,0.08,0.017,0.807
7105,0.01,0.026,0.089,0.069,0.806
7106,0.889,0.001,0.008,0.05,0.052
7107,0.594,0,0.009,0.28,0.117
7108,0.034,0.001,0.097,0.397,0.471
7109,0.001,0.029,0.068,0.013,0.889
7110,0.295,0.002,0.106,0.402,0.195
7111,0.207,0.002,0.115,0.515,0.161
7112,0.003,0.035,0.068,0.012,0.882
7113,0.679,0,0.016,0.154,0.151
7114,0.049,0.003,0.143,0.45,0.355
7115,0.377,0,0.016,0.207,0.4
7116,0.298,0.003,0.039,0.554,0.106
7117,0.432,0,0.035,0.372,0.161
7118,0.011,0.013,0.081,0.028,0.867
7119,0.359,0.002,0.029,0.543,0.067
7120,0.794,0,0.027,0.131,0.048
7121,0.508,0,0.062,0.282,0.148
7122,0.628,0,0.002,0.245,0.125
7123,0.703,0,0.01,0.233,0.054
7124,0.023,0.005,0.145,0.019,0.808
7125,0.623,0,0.014,0.033,0.33
7126,0.84,0.008,0.012,0.028,0.112
7127,0.38,0,0.024,0.413,0.183
7128,0,0.006,0.089,0.004,0.901
7129,0.362,0.001,0.034,0.525,0.078
7130,0.012,0.029,0.44,0.045,0.474
7131,0.002,0.019,0.193,0.008,0.778
7132,0.63,0,0.027,0.214,0.129
7133,0.766,0.002,0.013,0.027,0.192
7134,0.252,0.001,0.067,0.164,0.516
7135,0.574,0.005,0.022,0.059,0.34
7136,0.627,0.002,0.014,0.016,0.341
7137,0.748,0,0.014,0.012,0.226
7138,0.533,0,0.033,0.33,0.104
7139,0.019,0.026,0.164,0.065,0.726
7140,0.001,0.04,0.06,0.008,0.891
7141,0.002,0.007,0.03,0.004,0.957
7142,0.46,0,0.048,0.444,0.048
7143,0.955,0,0.007,0.021,0.017
7144,0.02,0.005,0.187,0.473,0.315
7145,0.76,0.001,0.023,0.063,0.153
7146,0.823,0,0.008,0.022,0.147
7147,0.752,0,0.007,0.185,0.056
7148,0.636,0.001,0.011,0.187,0.165
7149,0.867,0,0,0.018,0.115
7150,0.67,0.001,0.003,0.129,0.197
7151,0.023,0.017,0.12,0.591,0.249
7152,0.026,0.014,0.076,0.041,0.843
7153,0.396,0,0.049,0.3,0.255
7154,0.196,0,0.073,0.466,0.265
7155,0.017,0.044,0.105,0.043,0.791
7156,0.269,0.002,0.03,0.348,0.351
7157,0.002,0.02,0.121,0.007,0.85
7158,0.234,0.001,0.075,0.214,0.476
7159,0.678,0,0.002,0.098,0.222
7160,0.276,0.001,0.1,0.453,0.17
7161,0.073,0.003,0.065,0.254,0.605
7162,0.487,0.001,0.012,0.217,0.283
7163,0.01,0,0.342,0.077,0.571
7164,0.003,0.017,0.086,0.011,0.883
7165,0.783,0,0.001,0.136,0.08
7166,0.385,0,0.025,0.422,0.168
7167,0.061,0.006,0.128,0.459,0.346
7168,0.637,0,0.015,0.24,0.108
7169,0.001,0.011,0.152,0.001,0.835
7170,0.029,0.003,0.161,0.441,0.366
7171,0.568,0,0.002,0.338,0.092
7172,0.004,0.022,0.408,0.064,0.502
7173,0.336,0,0.022,0.411,0.231
7174,0.282,0.006,0.112,0.079,0.521
7175,0.731,0,0.015,0.055,0.199
7176,0.904,0.002,0.003,0.042,0.049
7177,0.181,0,0.012,0.136,0.671
7178,0,0.014,0.075,0.005,0.906
7179,0.453,0,0.029,0.345,0.173
7180,0.007,0.017,0.081,0.52,0.375
7181,0.253,0,0.095,0.503,0.149
7182,0.188,0.079,0.043,0.046,0.644
7183,0.583,0.001,0.026,0.214,0.176
7184,0.433,0.004,0.023,0.066,0.474
7185,0.351,0.007,0.066,0.139,0.437
7186,0.772,0,0.004,0.124,0.1
7187,0.565,0.001,0.033,0.192,0.209
7188,0.495,0,0.009,0.411,0.085
7189,0.188,0,0.021,0.171,0.62
7190,0.437,0.002,0.039,0.367,0.155
7191,0.368,0,0.024,0.518,0.09
7192,0.282,0.001,0.064,0.409,0.244
7193,0.709,0.045,0.006,0.029,0.211
7194,0.95,0,0.009,0.024,0.017
7195,0.039,0.013,0.367,0.093,0.488
7196,0.452,0,0.054,0.339,0.155
7197,0.86,0,0.003,0.026,0.111
7198,0.927,0,0.002,0.043,0.028
7199,0.814,0,0.004,0.125,0.057
7200,0.578,0,0.011,0.036,0.375
7201,0.304,0.004,0.096,0.523,0.073
7202,0.188,0.014,0.089,0.35,0.359
7203,0.209,0.098,0.089,0.051,0.553
7204,0.31,0,0.029,0.343,0.318
7205,0.833,0,0.012,0.033,0.122
7206,0.766,0,0.002,0.167,0.065
7207,0.464,0,0.042,0.379,0.115
7208,0.936,0,0.005,0.027,0.032
7209,0.48,0.004,0.014,0.439,0.063
7210,0.877,0.001,0.005,0.029,0.088
7211,0.026,0.02,0.091,0.063,0.8
7212,0.051,0,0.106,0.501,0.342
7213,0.56,0,0.048,0.04,0.352
7214,0.025,0.004,0.205,0.094,0.672
7215,0.088,0.119,0.075,0.017,0.701
7216,0.015,0.016,0.494,0.029,0.446
7217,0.811,0,0.005,0.032,0.152
7218,0.003,0.02,0.069,0.005,0.903
7219,0.962,0,0.005,0.015,0.018
7220,0.156,0.001,0.114,0.58,0.149
7221,0.277,0,0.087,0.394,0.242
7222,0,0.012,0.071,0.01,0.907
7223,0.059,0.021,0.122,0.318,0.48
7224,0.689,0,0.002,0.069,0.24
7225,0.773,0,0.009,0.075,0.143
7226,0.782,0.003,0.011,0.022,0.182
7227,0.048,0.005,0.094,0.363,0.49
7228,0.002,0.017,0.083,0.008,0.89
7229,0.065,0.004,0.172,0.503,0.256
7230,0.023,0.014,0.155,0.32,0.488
7231,0,0.041,0.059,0.021,0.879
7232,0.307,0.001,0.047,0.339,0.306
7233,0.871,0.001,0.011,0.014,0.103
7234,0.352,0,0.027,0.497,0.124
7235,0.286,0.003,0.038,0.583,0.09
7236,0.85,0,0.002,0.052,0.096
7237,0.242,0.024,0.152,0.204,0.378
7238,0.001,0.015,0.142,0.015,0.827
7239,0.479,0.011,0.128,0.315,0.067
7240,0.28,0.001,0.08,0.544,0.095
7241,0.481,0,0.034,0.32,0.165
7242,0.569,0,0.005,0.385,0.041
7243,0.868,0,0.003,0.01,0.119
7244,0.334,0.012,0.166,0.364,0.124
7245,0.28,0.016,0.041,0.038,0.625
7246,0.433,0.015,0.057,0.032,0.463
7247,0,0.015,0.065,0.011,0.909
7248,0.146,0.005,0.052,0.09,0.707
7249,0.617,0,0.007,0.324,0.052
7250,0,0.031,0.078,0.012,0.879
7251,0.864,0.003,0.011,0.069,0.053
7252,0.114,0.01,0.124,0.05,0.702
7253,0.928,0,0.001,0.052,0.019
7254,0.238,0.043,0.133,0.071,0.515
7255,0.397,0.001,0.016,0.514,0.072
7256,0.5,0,0.046,0.34,0.114
7257,0.711,0.003,0.02,0.013,0.253
7258,0.001,0.03,0.097,0.01,0.862
7259,0.481,0,0.012,0.424,0.083
7260,0.129,0,0.099,0.537,0.235
7261,0.066,0.003,0.222,0.473,0.236
7262,0.699,0,0.006,0.057,0.238
7263,0.736,0,0.002,0.02,0.242
7264,0.665,0,0.041,0.083,0.211
7265,0.512,0,0.017,0.406,0.065
7266,0.001,0.013,0.059,0.009,0.918
7267,0.24,0.001,0.074,0.225,0.46
7268,0.303,0.038,0.048,0.038,0.573
7269,0.007,0.018,0.249,0.17,0.556
7270,0.075,0.003,0.133,0.49,0.299
7271,0.254,0,0.062,0.324,0.36
7272,0.844,0,0.019,0.02,0.117
7273,0.546,0.02,0.074,0.093,0.267
7274,0.23,0.002,0.084,0.174,0.51
7275,0.283,0,0.016,0.607,0.094
7276,0.487,0,0.015,0.395,0.103
7277,0.109,0.022,0.176,0.038,0.655
7278,0.001,0.074,0.093,0.016,0.816
7279,0.601,0,0.004,0.297,0.098
7280,0.798,0,0.007,0.052,0.143
7281,0.486,0.005,0.013,0.026,0.47
7282,0.438,0.005,0.017,0.468,0.072
7283,0.354,0.001,0.053,0.209,0.383
7284,0.011,0.012,0.223,0.013,0.741
7285,0.014,0.049,0.126,0.011,0.8
7286,0.924,0.001,0.005,0.027,0.043
7287,0,0.035,0.19,0.018,0.757
7288,0.57,0,0.015,0.318,0.097
7289,0.729,0,0.033,0.093,0.145
7290,0.001,0.019,0.134,0.008,0.838
7291,0.007,0.031,0.13,0.017,0.815
7292,0.89,0,0.002,0.017,0.091
7293,0.87,0,0,0.073,0.057
7294,0.152,0,0.08,0.575,0.193
7295,0.005,0.013,0.09,0.012,0.88
7296,0.26,0.001,0.065,0.408,0.266
7297,0.743,0,0.005,0.185,0.067
7298,0.378,0.001,0.037,0.505,0.079
7299,0.418,0.001,0.044,0.25,0.287
7300,0.269,0.003,0.08,0.444,0.204
7301,0.402,0.001,0.095,0.286,0.216
7302,0.405,0.003,0.054,0.259,0.279
7303,0.373,0,0.048,0.411,0.168
7304,0.583,0.019,0.025,0.2,0.173
7305,0.352,0,0.058,0.407,0.183
7306,0.579,0.002,0.013,0.343,0.063
7307,0.795,0.004,0.008,0.032,0.161
7308,0.628,0,0.006,0.079,0.287
7309,0.372,0.003,0.037,0.456,0.132
7310,0.471,0,0.036,0.407,0.086
7311,0.198,0.001,0.071,0.156,0.574
7312,0.602,0,0.065,0.284,0.049
7313,0.314,0.002,0.063,0.411,0.21
7314,0.365,0,0.012,0.102,0.521
7315,0.94,0,0.001,0.038,0.021
7316,0.037,0.001,0.242,0.465,0.255
7317,0.662,0,0.029,0.155,0.154
7318,0.286,0.003,0.094,0.346,0.271
7319,0.533,0,0.005,0.107,0.355
7320,0.452,0,0.08,0.263,0.205
7321,0.142,0,0.013,0.115,0.73
7322,0.451,0,0.033,0.294,0.222
7323,0.546,0.001,0.006,0.044,0.403
7324,0.562,0.001,0.033,0.231,0.173
7325,0.469,0,0.034,0.448,0.049
7326,0.894,0,0.005,0.075,0.026
7327,0.609,0,0.01,0.207,0.174
7328,0.101,0.007,0.033,0.115,0.744
7329,0.003,0.015,0.036,0.006,0.94
7330,0.219,0,0.074,0.386,0.321
7331,0.555,0.002,0.018,0.367,0.058
7332,0.053,0.02,0.2,0.426,0.301
7333,0.344,0,0.096,0.138,0.422
7334,0.508,0,0.039,0.291,0.162
7335,0.003,0.02,0.097,0.008,0.872
7336,0.007,0.017,0.227,0.007,0.742
7337,0.311,0.001,0.041,0.6,0.047
7338,0.511,0.005,0.088,0.178,0.218
7339,0.276,0.016,0.102,0.227,0.379
7340,0.238,0.031,0.142,0.022,0.567
7341,0.436,0,0.026,0.214,0.324
7342,0.432,0,0.032,0.481,0.055
7343,0.005,0.036,0.089,0.078,0.792
7344,0,0.02,0.1,0.016,0.864
7345,0.027,0.004,0.116,0.466,0.387
7346,0.005,0.034,0.189,0.013,0.759
7347,0.617,0,0.022,0.225,0.136
7348,0.25,0.008,0.033,0.594,0.115
7349,0.495,0.003,0.091,0.122,0.289
7350,0.525,0,0.013,0.346,0.116
7351,0.315,0,0.082,0.379,0.224
7352,0.388,0,0.063,0.255,0.294
7353,0.04,0,0.088,0.344,0.528
7354,0.887,0,0.005,0.021,0.087
7355,0.588,0,0.022,0.158,0.232
7356,0.544,0,0.028,0.234,0.194
7357,0.951,0,0.002,0.026,0.021
7358,0.392,0.004,0.121,0.114,0.369
7359,0.007,0.025,0.083,0.02,0.865
7360,0.096,0.004,0.206,0.452,0.242
7361,0.203,0.001,0.249,0.45,0.097
7362,0.074,0.013,0.144,0.388,0.381
7363,0.918,0.001,0.016,0.033,0.032
7364,0.911,0,0.002,0.047,0.04
7365,0.871,0,0.011,0.059,0.059
7366,0.357,0.001,0.035,0.295,0.312
7367,0.296,0,0.05,0.37,0.284
7368,0.158,0,0.016,0.083,0.743
7369,0.55,0.001,0.021,0.104,0.324
7370,0.275,0.001,0.008,0.131,0.585
7371,0.041,0.012,0.142,0.044,0.761
7372,0.141,0,0,0,0.859
7373,0.464,0.001,0.041,0.354,0.14
7374,0.227,0,0.08,0.54,0.153
7375,0.183,0.006,0.116,0.055,0.64
7376,0.825,0,0.01,0.036,0.129
7377,0.001,0.024,0.049,0.012,0.914
7378,0.511,0,0.051,0.304,0.134
7379,0.929,0,0.006,0.031,0.034
7380,0.306,0.002,0.077,0.547,0.068
7381,0.34,0,0.029,0.147,0.484
7382,0.579,0,0.01,0.177,0.234
7383,0.541,0,0.209,0.181,0.069
7384,0.381,0,0.083,0.476,0.06
7385,0.943,0,0.004,0.026,0.027
7386,0.907,0,0.007,0.046,0.04
7387,0.025,0.021,0.25,0.02,0.684
7388,0.177,0.002,0.046,0.607,0.168
7389,0.04,0.016,0.328,0.449,0.167
7390,0.308,0.011,0.049,0.488,0.144
7391,0.021,0.021,0.209,0.016,0.733
7392,0.908,0.002,0.008,0.027,0.055
7393,0.726,0,0.012,0.03,0.232
7394,0.612,0.001,0.025,0.131,0.231
7395,0.563,0.008,0.079,0.167,0.183
7396,0,0.083,0.118,0.011,0.788
7397,0.478,0,0.036,0.231,0.255
7398,0.717,0.001,0.002,0.069,0.211
7399,0.338,0.003,0.068,0.392,0.199
7400,0.33,0,0.06,0.298,0.312
7401,0.826,0.001,0.003,0.047,0.123
7402,0.044,0.004,0.088,0.372,0.492
7403,0.403,0.004,0.037,0.427,0.129
7404,0.517,0,0.048,0.316,0.119
7405,0.283,0.001,0.044,0.424,0.248
7406,0.815,0.001,0.001,0.029,0.154
7407,0.016,0.061,0.228,0.027,0.668
7408,0.437,0.001,0.035,0.446,0.081
7409,0.509,0.002,0.046,0.288,0.155
7410,0.012,0.016,0.036,0.028,0.908
7411,0.075,0.002,0.085,0.293,0.545
7412,0.342,0,0.052,0.405,0.201
7413,0.04,0.004,0.061,0.215,0.68
7414,0.166,0.005,0.09,0.487,0.252
7415,0.558,0.001,0.016,0.066,0.359
7416,0.65,0,0.012,0.214,0.124
7417,0.358,0,0.05,0.282,0.31
7418,0.308,0,0.064,0.387,0.241
7419,0.007,0.026,0.087,0.006,0.874
7420,0.742,0,0.006,0.209,0.043
7421,0.048,0.002,0.244,0.387,0.319
7422,0.004,0.013,0.105,0.015,0.863
7423,0.53,0.005,0.012,0.352,0.101
7424,0.077,0.007,0.086,0.225,0.605
7425,0.381,0,0.03,0.314,0.275
7426,0.876,0,0.008,0.024,0.092
7427,0.536,0,0.008,0.393,0.063
7428,0.491,0.001,0.024,0.409,0.075
7429,0.835,0.001,0.012,0.013,0.139
7430,0.196,0.013,0.252,0.293,0.246
7431,0,0.019,0.041,0.005,0.935
7432,0.324,0.004,0.089,0.053,0.53
7433,0.002,0.015,0.093,0.012,0.878
7434,0.254,0,0.039,0.147,0.56
7435,0.002,0.054,0.101,0.013,0.83
7436,0.834,0.001,0.028,0.028,0.109
7437,0.003,0.072,0.107,0.008,0.81
7438,0,0.008,0.076,0.005,0.911
7439,0.855,0,0.012,0.063,0.07
7440,0.516,0.035,0.054,0.018,0.377
7441,0.278,0,0.086,0.258,0.378
7442,0.322,0.003,0.06,0.278,0.337
7443,0.803,0,0.003,0.098,0.096
7444,0.054,0.001,0.252,0.393,0.3
7445,0.076,0.03,0.215,0.531,0.148
