ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
5592,0.005,0.012,0.335,0.018,0.63
5593,0.871,0,0.014,0.018,0.097
5594,0.212,0.003,0.139,0.514,0.132
5595,0.594,0,0.045,0.182,0.179
5596,0.13,0.004,0.098,0.233,0.535
5597,0.005,0.031,0.244,0.018,0.702
5598,0.73,0.002,0.017,0.049,0.202
5599,0.913,0,0.003,0.021,0.063
5600,0.393,0.002,0.075,0.4,0.13
5601,0.008,0.039,0.186,0.024,0.743
5602,0.271,0.002,0.054,0.422,0.251
5603,0.404,0.001,0.042,0.317,0.236
5604,0.341,0.033,0.182,0.075,0.369
5605,0.331,0,0.043,0.525,0.101
5606,0.879,0.001,0.017,0.035,0.068
5607,0.547,0.001,0.033,0.07,0.349
5608,0.315,0,0.026,0.372,0.287
5609,0.841,0.004,0.007,0.019,0.129
5610,0.86,0,0.001,0.019,0.12
5611,0.008,0.012,0.337,0.047,0.596
5612,0.084,0.205,0.13,0.015,0.566
5613,0.481,0,0.014,0.298,0.207
5614,0.52,0,0.033,0.263,0.184
5615,0.594,0.003,0.029,0.288,0.086
5616,0.903,0,0.015,0.025,0.057
5617,0.035,0.012,0.147,0.033,0.773
5618,0.727,0,0.002,0.06,0.211
5619,0.431,0.046,0.052,0.018,0.453
5620,0.299,0,0.026,0.494,0.181
5621,0.723,0,0.003,0.143,0.131
5622,0.363,0,0.08,0.324,0.233
5623,0.118,0.005,0.215,0.009,0.653
5624,0.473,0,0.023,0.329,0.175
5625,0.37,0.001,0.035,0.39,0.204
5626,0.423,0,0.109,0.286,0.182
5627,0.641,0.002,0.015,0.257,0.085
5628,0.377,0.004,0.04,0.482,0.097
5629,0.453,0.011,0.037,0.041,0.458
5630,0.409,0,0.044,0.441,0.106
5631,0.062,0.127,0.095,0.015,0.701
5632,0.075,0.031,0.134,0.292,0.468
5633,0.464,0.004,0.006,0.385,0.141
5634,0.709,0.002,0.001,0.022,0.266
5635,0.036,0.016,0.086,0.082,0.78
5636,0.061,0.004,0.134,0.393,0.408
5637,0.445,0,0.038,0.355,0.162
5638,0.244,0,0.037,0.211,0.508
5639,0.321,0,0.086,0.45,0.143
5640,0.002,0.022,0.112,0.021,0.843
5641,0.337,0,0.022,0.438,0.203
5642,0.005,0.075,0.182,0.009,0.729
5643,0.631,0,0.006,0.026,0.337
5644,0,0.036,0.106,0.006,0.852
5645,0,0.006,0.094,0.007,0.893
5646,0.078,0.002,0.181,0.445,0.294
5647,0.837,0.002,0.025,0.018,0.118
5648,0.786,0,0.022,0.05,0.142
5649,0.016,0.012,0.173,0.035,0.764
5650,0.532,0.109,0.017,0.014,0.328
5651,0,0.022,0.237,0.044,0.697
5652,0.018,0.065,0.235,0.026,0.656
5653,0.771,0,0.004,0.151,0.074
5654,0.349,0.021,0.031,0.041,0.558
5655,0.003,0.011,0.133,0.009,0.844
5656,0.355,0.003,0.064,0.419,0.159
5657,0.372,0,0.029,0.354,0.245
5658,0.508,0,0.038,0.323,0.131
5659,0,0.199,0.088,0.005,0.708
5660,0.534,0,0.006,0.378,0.082
5661,0.89,0.002,0.004,0.026,0.078
5662,0.272,0.001,0.071,0.554,0.102
5663,0.541,0.004,0.04,0.155,0.26
5664,0.766,0,0.004,0.038,0.192
5665,0.852,0.002,0.026,0.037,0.083
5666,0.012,0.011,0.507,0.025,0.445
5667,0,0.022,0.105,0.004,0.869
5668,0.478,0,0.014,0.207,0.301
5669,0.693,0,0.016,0.157,0.134
5670,0.049,0.022,0.05,0.011,0.868
5671,0.596,0.002,0.011,0.232,0.159
5672,0.574,0,0.015,0.203,0.208
5673,0.865,0.001,0.025,0.006,0.103
5674,0.287,0,0.093,0.45,0.17
5675,0.026,0.043,0.162,0.012,0.757
5676,0.339,0,0.028,0.43,0.203
5677,0.876,0.002,0.016,0.016,0.09
5678,0.527,0,0.029,0.165,0.279
5679,0.048,0.002,0.104,0.463,0.383
5680,0.556,0,0.01,0.34,0.094
5681,0.578,0,0.016,0.338,0.068
5682,0.857,0.004,0.007,0.035,0.097
5683,0.68,0,0.007,0.147,0.166
5684,0.53,0,0.02,0.274,0.176
5685,0.65,0,0.005,0.141,0.204
5686,0.471,0.015,0.037,0.051,0.426
5687,0.664,0.001,0.009,0.054,0.272
5688,0.25,0.001,0.141,0.423,0.185
5689,0.883,0.003,0,0.06,0.054
5690,0.734,0,0.004,0.037,0.225
5691,0.426,0,0.039,0.346,0.189
5692,0.147,0.015,0.076,0.272,0.49
5693,0.197,0.002,0.069,0.553,0.179
5694,0.015,0.026,0.173,0.014,0.772
5695,0.604,0,0.007,0.252,0.137
5696,0.069,0.007,0.114,0.425,0.385
5697,0.017,0.068,0.246,0.02,0.649
5698,0.959,0,0.001,0.032,0.008
5699,0,0.012,0.094,0.006,0.888
5700,0.702,0,0.006,0.039,0.253
5701,0.56,0,0.069,0.121,0.25
5702,0.695,0.001,0.003,0.131,0.17
5703,0.236,0.001,0.07,0.517,0.176
5704,0.246,0.001,0.04,0.614,0.099
5705,0.73,0.001,0.013,0.039,0.217
5706,0.767,0,0.011,0.104,0.118
5707,0.826,0,0.006,0.014,0.154
5708,0.616,0.001,0.026,0.201,0.156
5709,0.257,0,0.076,0.467,0.2
5710,0.134,0,0.097,0.578,0.191
5711,0.353,0,0.024,0.383,0.24
5712,0.374,0,0.023,0.411,0.192
5713,0.805,0.002,0.003,0.052,0.138
5714,0.719,0.011,0.034,0.034,0.202
5715,0.484,0,0.023,0.276,0.217
5716,0.425,0,0.011,0.085,0.479
5717,0.574,0,0.023,0.248,0.155
5718,0.528,0,0.018,0.347,0.107
5719,0.003,0.024,0.159,0.015,0.799
5720,0.283,0.067,0.058,0.016,0.576
5721,0.322,0.001,0.005,0.089,0.583
5722,0.002,0.015,0.057,0.012,0.914
5723,0.714,0.001,0.002,0.153,0.13
5724,0.183,0.007,0.058,0.602,0.15
5725,0.528,0.002,0.036,0.08,0.354
5726,0.598,0.003,0.03,0.228,0.141
5727,0.081,0.005,0.046,0.312,0.556
5728,0.5,0,0.025,0.221,0.254
5729,0.906,0.001,0.018,0.013,0.062
5730,0,0.017,0.11,0.007,0.866
5731,0.559,0.001,0.015,0.044,0.381
5732,0.391,0,0.06,0.331,0.218
5733,0.088,0.001,0.156,0.421,0.334
5734,0.344,0,0.032,0.324,0.3
5735,0.827,0.002,0.011,0.035,0.125
5736,0.774,0,0.021,0.021,0.184
5737,0.341,0,0.01,0.436,0.213
5738,0.526,0,0.011,0.26,0.203
5739,0.234,0.012,0.222,0.077,0.455
5740,0.553,0.001,0.016,0.301,0.129
5741,0.26,0.004,0.093,0.488,0.155
5742,0.355,0.001,0.046,0.391,0.207
5743,0.564,0,0.008,0.335,0.093
5744,0.882,0.002,0.002,0.03,0.084
5745,0.001,0.015,0.056,0.012,0.916
5746,0.315,0,0.049,0.448,0.188
5747,0.308,0.004,0.01,0.109,0.569
5748,0.635,0,0.031,0.247,0.087
5749,0.575,0,0.032,0.301,0.092
5750,0.648,0.001,0.04,0.132,0.179
5751,0.335,0,0.056,0.385,0.224
5752,0.548,0,0.01,0.117,0.325
5753,0.512,0.001,0.027,0.308,0.152
5754,0.257,0.001,0.045,0.514,0.183
5755,0.267,0.001,0.101,0.253,0.378
5756,0.31,0,0.008,0.236,0.446
5757,0.347,0.001,0.02,0.321,0.311
5758,0.362,0,0.032,0.49,0.116
5759,0.245,0.003,0.044,0.275,0.433
5760,0.007,0.066,0.077,0.011,0.839
5761,0.037,0.001,0.252,0.388,0.322
5762,0.338,0,0.033,0.52,0.109
5763,0.214,0.014,0.1,0.463,0.209
5764,0.199,0,0.02,0.214,0.567
5765,0.846,0.002,0.005,0.043,0.104
5766,0.191,0.003,0.234,0.057,0.515
5767,0.045,0.101,0.044,0.028,0.782
5768,0.641,0,0.001,0.138,0.22
5769,0.486,0,0.04,0.3,0.174
5770,0.002,0.019,0.071,0.009,0.899
5771,0.92,0.001,0.014,0.014,0.051
5772,0.024,0.04,0.09,0.068,0.778
5773,0.16,0.133,0.023,0.028,0.656
5774,0.827,0,0.005,0.039,0.129
5775,0.204,0,0.036,0.469,0.291
5776,0.426,0,0.075,0.265,0.234
5777,0.708,0,0.006,0.111,0.175
5778,0.107,0.097,0.051,0.021,0.724
5779,0.795,0.001,0.005,0.102,0.097
5780,0.736,0.001,0.002,0.131,0.13
5781,0.434,0,0.047,0.086,0.433
5782,0.35,0.001,0.047,0.404,0.198
5783,0.473,0,0.027,0.101,0.399
5784,0.002,0.027,0.056,0.008,0.907
5785,0.508,0.001,0.042,0.308,0.141
5786,0.797,0,0.004,0.027,0.172
5787,0.022,0.043,0.119,0.398,0.418
5788,0.789,0,0.038,0.037,0.136
5789,0.003,0.026,0.056,0.012,0.903
5790,0.501,0,0.046,0.298,0.155
5791,0.054,0.005,0.044,0.477,0.42
5792,0.296,0.001,0.029,0.21,0.464
5793,0.83,0.002,0.005,0.025,0.138
5794,0.057,0.006,0.166,0.367,0.404
5795,0.85,0.002,0.022,0.026,0.1
5796,0.824,0,0.031,0.06,0.085
5797,0.384,0,0.058,0.346,0.212
5798,0.916,0,0.007,0.023,0.054
5799,0.012,0.031,0.195,0.015,0.747
5800,0.114,0.031,0.088,0.011,0.756
5801,0.326,0,0.034,0.318,0.322
5802,0.592,0.004,0.042,0.162,0.2
5803,0.636,0,0.001,0.197,0.166
5804,0.402,0.016,0.033,0.329,0.22
5805,0.836,0.005,0.023,0.014,0.122
5806,0.381,0.002,0.046,0.352,0.219
5807,0.156,0.001,0.103,0.646,0.094
5808,0.483,0,0.072,0.295,0.15
5809,0.474,0.004,0.153,0.166,0.203
5810,0.359,0,0.063,0.342,0.236
5811,0.706,0,0.008,0.046,0.24
5812,0.218,0.001,0.124,0.22,0.437
5813,0.687,0.001,0.002,0.157,0.153
5814,0.068,0.031,0.075,0.01,0.816
5815,0.052,0.082,0.067,0.011,0.788
5816,0.301,0,0.037,0.392,0.27
5817,0.774,0,0.008,0.017,0.201
5818,0.886,0.002,0.002,0.027,0.083
5819,0.277,0.001,0.096,0.465,0.161
5820,0.459,0.014,0.085,0.339,0.103
5821,0.014,0.007,0.205,0.032,0.742
5822,0,0.032,0.099,0.006,0.863
5823,0.001,0.063,0.066,0.008,0.862
5824,0.888,0.001,0.004,0.02,0.087
5825,0.18,0,0.004,0.78,0.036
5826,0.806,0.001,0.014,0.04,0.139
5827,0.367,0,0.019,0.29,0.324
5828,0.506,0.001,0.039,0.308,0.146
5829,0.238,0.002,0.096,0.539,0.125
5830,0.146,0,0.009,0.089,0.756
5831,0.574,0.002,0.021,0.27,0.133
5832,0.002,0.027,0.071,0.046,0.854
5833,0.288,0,0.049,0.354,0.309
5834,0.564,0,0.015,0.321,0.1
5835,0.422,0.092,0.045,0.019,0.422
5836,0.637,0.002,0.009,0.234,0.118
5837,0.297,0.001,0.031,0.453,0.218
5838,0.814,0,0.004,0.067,0.115
5839,0.636,0,0.022,0.186,0.156
5840,0.427,0.002,0.037,0.316,0.218
5841,0.751,0.002,0.008,0.117,0.122
5842,0.263,0,0.035,0.601,0.101
5843,0.568,0,0.005,0.092,0.335
5844,0.602,0,0.007,0.179,0.212
5845,0.713,0,0.009,0.056,0.222
5846,0.729,0,0.009,0.149,0.113
5847,0.299,0,0.041,0.514,0.146
5848,0.337,0.001,0.075,0.411,0.176
5849,0.003,0.049,0.128,0.013,0.807
5850,0.048,0.009,0.112,0.574,0.257
5851,0.296,0,0.057,0.471,0.176
5852,0.383,0,0.179,0.333,0.105
5853,0.44,0.083,0.033,0.054,0.39
5854,0.896,0,0.007,0.022,0.075
5855,0.338,0.002,0.073,0.437,0.15
5856,0.514,0.001,0.005,0.14,0.34
5857,0.858,0,0.003,0.109,0.03
5858,0.202,0.02,0.168,0.063,0.547
5859,0.883,0.002,0.011,0.028,0.076
5860,0.521,0.005,0.034,0.292,0.148
5861,0.21,0.004,0.101,0.56,0.125
5862,0.122,0.008,0.088,0.234,0.548
5863,0.17,0.011,0.076,0.368,0.375
5864,0.124,0.001,0.108,0.641,0.126
5865,0.86,0,0.01,0.029,0.101
5866,0.648,0,0.001,0.175,0.176
5867,0.169,0.001,0.078,0.03,0.722
5868,0.006,0.015,0.258,0.026,0.695
5869,0.114,0.025,0.052,0.117,0.692
5870,0.329,0,0.048,0.441,0.182
5871,0.368,0,0.039,0.467,0.126
5872,0.258,0.021,0.136,0.071,0.514
5873,0.314,0.001,0.062,0.427,0.196
5874,0.826,0.001,0.005,0.033,0.135
5875,0.301,0,0.017,0.19,0.492
5876,0.85,0.002,0.003,0.043,0.102
5877,0.57,0,0.044,0.26,0.126
5878,0.025,0.013,0.152,0.04,0.77
5879,0.007,0.011,0.202,0.012,0.768
5880,0.66,0,0.022,0.211,0.107
5881,0.031,0.031,0.217,0.02,0.701
5882,0.5,0,0.046,0.36,0.094
5883,0.825,0.002,0.004,0.019,0.15
5884,0.869,0.002,0.005,0.032,0.092
5885,0.449,0.002,0.035,0.35,0.164
5886,0.041,0.013,0.071,0.527,0.348
5887,0.731,0.001,0.078,0.042,0.148
5888,0.498,0.001,0.009,0.104,0.388
5889,0.246,0,0.029,0.532,0.193
5890,0.643,0.001,0.042,0.22,0.094
5891,0.491,0.001,0.01,0.27,0.228
5892,0.85,0.002,0.005,0.019,0.124
5893,0.691,0.021,0.031,0.026,0.231
5894,0.155,0.002,0.048,0.538,0.257
5895,0.209,0,0.071,0.605,0.115
5896,0.192,0,0.046,0.365,0.397
5897,0.666,0.001,0.006,0.033,0.294
5898,0.683,0,0.01,0.12,0.187
5899,0.752,0,0.004,0.13,0.114
5900,0.04,0.058,0.128,0.057,0.717
5901,0.471,0,0.021,0.099,0.409
5902,0.012,0.029,0.285,0.023,0.651
5903,0.33,0.002,0.165,0.216,0.287
5904,0.65,0.001,0.012,0.204,0.133
5905,0.546,0.013,0.013,0.33,0.098
5906,0.086,0.022,0.216,0.016,0.66
5907,0.29,0,0.069,0.482,0.159
5908,0.044,0.002,0.191,0.386,0.377
5909,0.277,0,0.051,0.495,0.177
5910,0.671,0,0.012,0.115,0.202
5911,0.035,0.028,0.05,0.009,0.878
5912,0.029,0.03,0.113,0.014,0.814
5913,0.544,0,0.019,0.332,0.105
5914,0.258,0,0.089,0.465,0.188
5915,0,0.014,0.118,0.014,0.854
5916,0.344,0.001,0.036,0.495,0.124
5917,0.912,0.003,0.001,0.013,0.071
5918,0.909,0.001,0.016,0.009,0.065
5919,0.309,0.001,0.053,0.396,0.241
5920,0,0.04,0.096,0.006,0.858
5921,0.848,0.003,0.009,0.051,0.089
5922,0.008,0.029,0.269,0.013,0.681
5923,0.479,0.026,0.08,0.022,0.393
5924,0.013,0.002,0.432,0.075,0.478
5925,0.713,0.002,0.014,0.158,0.113
5926,0.642,0,0.008,0.163,0.187
5927,0.838,0.008,0.031,0.027,0.096
5928,0.546,0,0.024,0.246,0.184
5929,0.037,0.001,0.085,0.43,0.447
5930,0.753,0,0.003,0.152,0.092
5931,0.201,0.003,0.052,0.569,0.175
5932,0.44,0,0.032,0.385,0.143
5933,0.672,0,0.005,0.021,0.302
5934,0.65,0.001,0.003,0.166,0.18
5935,0.006,0.02,0.118,0.02,0.836
5936,0.289,0.005,0.046,0.472,0.188
5937,0.498,0,0.011,0.234,0.257
5938,0.401,0,0.023,0.409,0.167
5939,0.066,0.009,0.153,0.499,0.273
5940,0.667,0.002,0.017,0.179,0.135
5941,0.323,0,0.094,0.307,0.276
5942,0.84,0,0.005,0.084,0.071
5943,0.873,0,0.013,0.026,0.088
5944,0.044,0.002,0.236,0.363,0.355
5945,0.234,0.005,0.158,0.04,0.563
5946,0.377,0,0.04,0.411,0.172
5947,0.772,0,0.001,0.175,0.052
5948,0,0.03,0.044,0.001,0.925
5949,0.214,0.001,0.026,0.575,0.184
5950,0.402,0,0.104,0.223,0.271
5951,0.271,0.02,0.06,0.014,0.635
5952,0.61,0.001,0.014,0.238,0.137
5953,0.213,0.01,0.048,0.588,0.141
5954,0.055,0.001,0.147,0.352,0.445
5955,0.723,0,0,0.132,0.145
5956,0.869,0.002,0.016,0.012,0.101
5957,0,0.014,0.053,0.001,0.932
5958,0.001,0.02,0.147,0.01,0.822
5959,0.001,0.006,0.111,0.007,0.875
5960,0.064,0.007,0.087,0.404,0.438
5961,0.644,0,0.004,0.14,0.212
5962,0.032,0.007,0.091,0.437,0.433
5963,0.766,0,0.003,0.025,0.206
5964,0.222,0.038,0.353,0.056,0.331
5965,0.809,0.005,0.004,0.02,0.162
5966,0.213,0.003,0.057,0.55,0.177
5967,0.001,0.026,0.059,0.016,0.898
5968,0.127,0.02,0.028,0.289,0.536
5969,0.842,0.001,0.003,0.029,0.125
5970,0.779,0.017,0.009,0.048,0.147
5971,0.186,0,0.197,0.406,0.211
5972,0.633,0.002,0.025,0.059,0.281
5973,0.603,0.003,0.012,0.263,0.119
5974,0.52,0,0.012,0.271,0.197
5975,0.006,0.019,0.192,0.026,0.757
5976,0.331,0,0.027,0.225,0.417
5977,0.023,0.013,0.127,0.052,0.785
5978,0.582,0,0.006,0.15,0.262
5979,0.417,0.013,0.048,0.344,0.178
5980,0.448,0,0.009,0.218,0.325
5981,0.516,0.001,0.025,0.114,0.344
5982,0.286,0,0.002,0.151,0.561
5983,0.744,0.001,0.006,0.026,0.223
5984,0.746,0,0.003,0.107,0.144
5985,0.025,0.013,0.435,0.014,0.513
5986,0.576,0,0.02,0.206,0.198
5987,0.341,0,0.021,0.44,0.198
5988,0.403,0,0.031,0.069,0.497
5989,0.357,0,0.111,0.387,0.145
5990,0.429,0,0.009,0.123,0.439
5991,0.063,0.001,0.13,0.36,0.446
5992,0.667,0.003,0.08,0.089,0.161
5993,0.004,0.018,0.478,0.02,0.48
5994,0.06,0.02,0.238,0.154,0.528
5995,0.868,0.004,0.006,0.046,0.076
5996,0.244,0.001,0.052,0.495,0.208
5997,0.506,0,0.011,0.12,0.363
5998,0.528,0.001,0.022,0.372,0.077
5999,0.682,0.034,0.028,0.021,0.235
6000,0.321,0.001,0.307,0.076,0.295
6001,0.001,0.013,0.056,0.012,0.918
6002,0.489,0,0.031,0.217,0.263
6003,0.274,0,0.05,0.562,0.114
6004,0.177,0.003,0.043,0.317,0.46
6005,0.347,0.036,0.083,0.014,0.52
6006,0.27,0.001,0.064,0.264,0.401
6007,0.862,0.001,0.015,0.016,0.106
6008,0.013,0.118,0.11,0.075,0.684
6009,0.503,0,0.015,0.333,0.149
6010,0.577,0.001,0.005,0.276,0.141
6011,0.13,0.029,0.032,0.015,0.794
6012,0.841,0,0.013,0.029,0.117
6013,0.638,0.001,0.029,0.192,0.14
6014,0.034,0.082,0.305,0.017,0.562
6015,0.001,0.027,0.129,0.004,0.839
6016,0.004,0.04,0.078,0.034,0.844
6017,0.852,0,0.007,0.074,0.067
6018,0.377,0.001,0.044,0.463,0.115
6019,0.011,0.022,0.309,0.025,0.633
6020,0.799,0.001,0.002,0.045,0.153
6021,0.767,0,0,0.121,0.112
6022,0.203,0.004,0.167,0.097,0.529
6023,0.454,0.006,0.089,0.199,0.252
6024,0.014,0.015,0.064,0.037,0.87
6025,0.594,0,0.007,0.189,0.21
6026,0.734,0,0.004,0.079,0.183
6027,0.881,0,0.008,0.016,0.095
6028,0.803,0,0.01,0.027,0.16
6029,0.028,0.002,0.13,0.362,0.478
6030,0.271,0.001,0.032,0.482,0.214
6031,0.645,0,0.019,0.09,0.246
6032,0.871,0,0.001,0.018,0.11
6033,0.867,0,0.004,0.082,0.047
6034,0.008,0.005,0.166,0.031,0.79
6035,0.618,0,0.018,0.039,0.325
6036,0.161,0.001,0.129,0.486,0.223
6037,0.055,0.014,0.126,0.407,0.398
6038,0.006,0.017,0.132,0.142,0.703
6039,0.046,0.001,0.079,0.228,0.646
6040,0.607,0.002,0.002,0.027,0.362
6041,0.779,0,0.005,0.034,0.182
6042,0.001,0.023,0.093,0.008,0.875
6043,0.081,0.006,0.136,0.333,0.444
6044,0.88,0,0.013,0.022,0.085
6045,0.684,0.001,0.003,0.117,0.195
6046,0.573,0,0.006,0.098,0.323
6047,0.66,0.001,0.035,0.175,0.129
6048,0.005,0.078,0.258,0.02,0.639
6049,0.921,0,0.006,0.015,0.058
6050,0.57,0.002,0.018,0.257,0.153
6051,0.498,0.015,0.049,0.293,0.145
6052,0.749,0.003,0.024,0.04,0.184
6053,0.461,0.001,0.025,0.354,0.159
6054,0.223,0.004,0.196,0.08,0.497
6055,0.399,0.002,0.074,0.353,0.172
6056,0.584,0.004,0,0.127,0.285
6057,0.112,0.008,0.036,0.124,0.72
6058,0.414,0.006,0.065,0.355,0.16
6059,0.387,0,0.061,0.064,0.488
6060,0.004,0.018,0.077,0.022,0.879
6061,0.718,0,0.028,0.145,0.109
6062,0.335,0,0.031,0.289,0.345
6063,0.426,0.001,0.043,0.371,0.159
6064,0.258,0.002,0.2,0.434,0.106
6065,0.816,0.004,0.007,0.042,0.131
6066,0.653,0,0.005,0.06,0.282
6067,0.676,0.001,0.001,0.17,0.152
6068,0.201,0,0.08,0.278,0.441
6069,0.309,0.003,0.067,0.42,0.201
6070,0.522,0.001,0.001,0.023,0.453
6071,0.13,0.005,0.185,0.524,0.156
6072,0.009,0.034,0.178,0.019,0.76
6073,0.012,0.06,0.193,0.019,0.716
6074,0.451,0.002,0.037,0.34,0.17
6075,0.478,0.001,0.039,0.335,0.147
6076,0.794,0.002,0.049,0.041,0.114
6077,0.568,0.001,0.011,0.225,0.195
6078,0.53,0.001,0.018,0.292,0.159
6079,0.909,0,0.003,0.027,0.061
6080,0.555,0.001,0.003,0.212,0.229
6081,0.774,0,0.018,0.018,0.19
6082,0,0.031,0.207,0.008,0.754
6083,0.283,0,0.043,0.13,0.544
6084,0.669,0.002,0.074,0.095,0.16
6085,0.407,0.002,0.012,0.471,0.108
6086,0.625,0,0.017,0.218,0.14
6087,0.075,0.025,0.072,0.015,0.813
6088,0.036,0.004,0.067,0.346,0.547
6089,0,0.013,0.099,0.005,0.883
6090,0.584,0,0.022,0.248,0.146
6091,0.005,0.02,0.18,0.015,0.78
6092,0.426,0,0.025,0.392,0.157
6093,0,0.083,0.181,0.019,0.717
6094,0.519,0,0.014,0.38,0.087
6095,0.383,0.031,0.052,0.033,0.501
6096,0.552,0,0.015,0.099,0.334
6097,0.039,0.003,0.116,0.459,0.383
6098,0.902,0,0.002,0.012,0.084
6099,0.234,0.002,0.108,0.425,0.231
6100,0.753,0.002,0.004,0.132,0.109
6101,0.384,0.001,0.066,0.338,0.211
6102,0.019,0.032,0.172,0.019,0.758
6103,0.647,0,0.025,0.224,0.104
6104,0.478,0,0.062,0.272,0.188
6105,0.362,0,0.027,0.523,0.088
6106,0.006,0.1,0.138,0.015,0.741
6107,0.49,0.003,0.021,0.195,0.291
6108,0.194,0.01,0.053,0.591,0.152
6109,0.264,0.009,0.055,0.477,0.195
6110,0.552,0,0.034,0.189,0.225
6111,0.035,0.004,0.104,0.318,0.539
6112,0.241,0,0.056,0.498,0.205
6113,0.265,0,0.011,0.173,0.551
6114,0.529,0.001,0.035,0.252,0.183
6115,0.524,0.003,0.018,0.261,0.194
6116,0.068,0.018,0.088,0.345,0.481
6117,0.287,0,0.134,0.49,0.089
6118,0.46,0.001,0.018,0.299,0.222
6119,0.024,0.026,0.058,0.051,0.841
6120,0.019,0.008,0.171,0.189,0.613
6121,0.34,0.001,0.055,0.457,0.147
6122,0.284,0,0.063,0.434,0.219
6123,0.01,0.035,0.278,0.008,0.669
6124,0.402,0.004,0.107,0.295,0.192
6125,0.554,0.001,0.026,0.184,0.235
6126,0.65,0,0.01,0.02,0.32
6127,0.027,0.047,0.242,0.022,0.662
6128,0.923,0.002,0.007,0.012,0.056
6129,0.559,0,0.025,0.214,0.202
6130,0.562,0.005,0.024,0.278,0.131
6131,0.004,0.031,0.138,0.021,0.806
6132,0.755,0.004,0.041,0.015,0.185
6133,0.342,0.001,0.049,0.381,0.227
6134,0.035,0.018,0.075,0.109,0.763
6135,0.491,0.002,0.021,0.279,0.207
6136,0.326,0,0.106,0.356,0.212
6137,0.042,0.035,0.058,0.014,0.851
6138,0.764,0.005,0.008,0.009,0.214
6139,0.164,0.002,0.158,0.32,0.356
6140,0.069,0.002,0.141,0.431,0.357
6141,0.795,0.003,0.016,0.033,0.153
6142,0.732,0.001,0.001,0.034,0.232
6143,0.001,0.022,0.058,0.006,0.913
6144,0.896,0,0,0.08,0.024
6145,0.408,0,0.029,0.356,0.207
6146,0.361,0,0.035,0.453,0.151
6147,0.819,0,0.005,0.141,0.035
6148,0.397,0,0.018,0.526,0.059
6149,0.494,0,0.039,0.249,0.218
6150,0.614,0.003,0.025,0.211,0.147
6151,0.863,0.003,0.011,0.046,0.077
6152,0,0.004,0.032,0,0.964
6153,0.318,0,0.059,0.446,0.177
6154,0.572,0.002,0.018,0.262,0.146
6155,0.036,0.001,0.218,0.563,0.182
6156,0.435,0.002,0.025,0.294,0.244
6157,0.641,0.002,0.019,0.212,0.126
6158,0.601,0.001,0.022,0.264,0.112
6159,0.869,0,0.008,0.029,0.094
6160,0.1,0.005,0.119,0.483,0.293
6161,0.464,0,0.024,0.237,0.275
6162,0.724,0,0.016,0.13,0.13
6163,0.292,0,0.037,0.503,0.168
6164,0.679,0.002,0.01,0.219,0.09
6165,0.569,0,0.003,0.174,0.254
6166,0.304,0,0.025,0.499,0.172
6167,0.268,0.037,0.038,0.08,0.577
6168,0.332,0.002,0.04,0.41,0.216
6169,0.818,0.003,0.014,0.014,0.151
6170,0,0.022,0.149,0.006,0.823
6171,0.81,0.002,0.016,0.012,0.16
6172,0.285,0,0.046,0.498,0.171
6173,0.24,0.001,0.095,0.481,0.183
6174,0.736,0.001,0.003,0.127,0.133
6175,0.822,0.004,0.048,0.033,0.093
6176,0.775,0.002,0.025,0.03,0.168
6177,0.632,0,0.006,0.011,0.351
6178,0.063,0.006,0.039,0.197,0.695
6179,0.289,0.005,0.063,0.474,0.169
6180,0.298,0.019,0.084,0.017,0.582
6181,0.396,0.003,0.1,0.129,0.372
6182,0.674,0,0.005,0.187,0.134
6183,0.286,0.001,0.081,0.392,0.24
6184,0.366,0,0.04,0.51,0.084
6185,0.622,0.001,0.012,0.262,0.103
6186,0.24,0.006,0.067,0.535,0.152
6187,0.924,0,0.004,0.014,0.058
6188,0.72,0.001,0.002,0.031,0.246
6189,0.002,0.143,0.062,0.026,0.767
6190,0.264,0.017,0.023,0.552,0.144
6191,0.003,0.034,0.093,0.009,0.861
6192,0.069,0.003,0.227,0.408,0.293
6193,0.598,0,0.009,0.235,0.158
6194,0.772,0,0.001,0.115,0.112
6195,0.724,0.007,0.006,0.152,0.111
6196,0.013,0.004,0.315,0.062,0.606
6197,0.033,0.054,0.037,0.022,0.854
6198,0.549,0.001,0.027,0.135,0.288
6199,0.001,0.076,0.062,0.007,0.854
6200,0.014,0.02,0.456,0.069,0.441
6201,0.239,0.004,0.057,0.563,0.137
6202,0.001,0.058,0.26,0.012,0.669
6203,0.016,0.019,0.42,0.046,0.499
6204,0.924,0.002,0.006,0.012,0.056
6205,0.119,0.008,0.051,0.214,0.608
6206,0.267,0.001,0.029,0.301,0.402
6207,0.795,0.001,0.005,0.122,0.077
6208,0.444,0,0.072,0.312,0.172
6209,0.52,0.002,0.026,0.091,0.361
6210,0.594,0,0.012,0.225,0.169
6211,0.637,0.001,0.011,0.193,0.158
6212,0.06,0.003,0.146,0.315,0.476
6213,0.03,0.014,0.074,0.057,0.825
6214,0.06,0.009,0.111,0.449,0.371
6215,0.68,0,0.007,0.146,0.167
6216,0.799,0.001,0.006,0.064,0.13
6217,0.38,0.001,0.119,0.104,0.396
6218,0,0.027,0.075,0.015,0.883
6219,0.007,0.027,0.356,0.019,0.591
